ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region
"New Hampshire - you know this election is different - the stakes have never been higher. Joe Biden can make Donald Trump a one-term president, but he needs your help to make it happen.

If you want to join Joe in fighting to restore the soul of the nation, sign up today to be a volunteer. 

Will you sign up to be a volunteer?",2019-08-21T23:05:04+0000,Biden for President,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donald Trump has shown that his campaign is going to make a big push to win New Hampshire in 2020. We know the risks of re-electing Trump for another four years: ripping health care away from millions, more tax cuts that benefit the wealthy, and more inaction on climate change.

We also know that Joe Biden can beat Trump, but we’ll need your help to make it happen - especially in critical states like New Hampshire. 

Will you sign up to volunteer with Team Joe?",2019-08-21T23:05:04+0000,Biden for President,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donald Trump has shown that his campaign is going to make a big push to win New Hampshire in 2020. We know the risks of re-electing Trump for another four years: ripping health care away from millions, more tax cuts that benefit the wealthy, and more inaction on climate change.

We also know that Joe Biden can beat Trump, but we’ll need your help to make it happen - especially in critical states like New Hampshire. 

Will you sign up to volunteer with Team Joe?",2019-08-21T23:05:04+0000,Biden for President,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Team Joe has been growing in New Hampshire - and we’re not done yet! We’re looking to grow our presence in the Granite State this fall, and we need your help to make sure we’re reaching every possible voter across the state. 

Will you sign up to be a volunteer?",2019-08-21T23:05:04+0000,Biden for President,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donald Trump has shown that his campaign is going to make a big push to win New Hampshire in 2020. We know the risks of re-electing Trump for another four years: ripping health care away from millions, more tax cuts that benefit the wealthy, and more inaction on climate change.

We also know that Joe Biden can beat Trump, but we’ll need your help to make it happen - especially in critical states like New Hampshire. 

Will you sign up to volunteer with Team Joe?",2019-08-21T23:05:04+0000,Biden for President,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire - you know this election is different - the stakes have never been higher. Joe Biden can make Donald Trump a one-term president, but he needs your help to make it happen.

If you want to join Joe in fighting to restore the soul of the nation, sign up today to be a volunteer. 

Will you sign up to be a volunteer?",2019-08-21T23:05:04+0000,Biden for President,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire - you know this election is different - the stakes have never been higher. Joe Biden can make Donald Trump a one-term president, but he needs your help to make it happen.

If you want to join Joe in fighting to restore the soul of the nation, sign up today to be a volunteer. 

Will you sign up to be a volunteer?",2019-08-21T23:05:04+0000,Biden for President,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MSNBC Duo Who Slobbered Over Trump in 2016 Now Doing Free Propaganda for Joe Biden

SUBSCRIBE: YouTube.com/StatusCoup",2019-08-21T20:25:28+0000,"Status Coup, LLC",0,99,0,999,1,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Biden missed by about a decade Tuesday when he mentioned two significant events of the 1960s: the assassinations of Dr. Martin Luther King Jr. and Sen. Robert F. Kennedy.,2019-08-21T12:13:36+0000,Gilbert Montalvo,0,99,0,999,1,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🔥TIRED OF THE CLINTON CRIME FAMILY?
Don't be intimidated, fight crooked Hillary, buy your shirt now! 🇺🇸 Wear the truth and let the world know that they should all be locked up.
Get yours here👉http://bit.ly/2H08jbx
Free Shipping!",2019-08-21T02:24:22+0000,Forever Trump,0,99,0,999,0.05,Arkansas,0.05,Delaware,0.05,Illinois,0.05,Minnesota,0.05,Nebraska,0.05,New York,0.05,Pennsylvania,0.05,Virginia,0.05,Arizona,0.15,California,0.05,Ohio,0.05,Tennessee,0.15,Texas,0.05,Utah,0.1,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🔥TIRED OF THE CLINTON CRIME FAMILY?
Don't be intimidated, fight crooked Hillary, buy your shirt now! 🇺🇸 Wear the truth and let the world know that they should all be locked up.
Get yours here👉http://bit.ly/2H08jbx
Free Shipping!",2019-08-21T02:24:15+0000,Forever Trump,0,99,0,999,0.076923,Connecticut,0.076923,Illinois,0.076923,Indiana,0.076923,Massachusetts,0.076923,Minnesota,0.076923,Nebraska,0.153846,New York,0.076923,North Carolina,0.076923,Pennsylvania,0.076923,Texas,0.076923,Wisconsin,0.076923,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🔥TIRED OF THE CLINTON CRIME FAMILY?
Don't be intimidated, fight crooked Hillary, buy your shirt now! 🇺🇸 Wear the truth and let the world know that they should all be locked up.
Get yours here👉http://bit.ly/2H08jbx
Free Shipping!",2019-08-21T02:24:14+0000,Forever Trump,0,99,0,999,0.034483,Illinois,0.103448,California,0.034483,Virginia,0.241379,Texas,0.034483,South Carolina,0.068966,Oregon,0.068966,Michigan,0.068966,Indiana,0.034483,Arkansas,0.034483,Iowa,0.034483,Arizona,0.034483,Alabama,0.034483,Wisconsin,0.034483,Tennessee,0.034483,Oklahoma,0.034483,New York,0.034483,Kentucky,0.034483,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🔥TIRED OF THE CLINTON CRIME FAMILY?
Don't be intimidated, fight crooked Hillary, buy your shirt now! 🇺🇸 Wear the truth and let the world know that they should all be locked up.
Get yours here👉http://bit.ly/2H08jbx
Free Shipping!",2019-08-21T02:24:10+0000,Forever Trump,0,99,0,999,0.1,Indiana,0.1,Michigan,0.1,New York,0.1,Ohio,0.1,Texas,0.1,Arizona,0.1,Colorado,0.1,Missouri,0.1,Nebraska,0.1,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🔥TIRED OF THE CLINTON CRIME FAMILY?
Don't be intimidated, fight crooked Hillary, buy your shirt now! 🇺🇸 Wear the truth and let the world know that they should all be locked up.
Get yours here👉http://bit.ly/2H08jbx
Free Shipping!",2019-08-21T02:24:10+0000,Forever Trump,0,99,0,999,0.052632,Colorado,0.052632,Ohio,0.105263,Texas,0.052632,New Mexico,0.052632,Missouri,0.052632,Kansas,0.052632,Pennsylvania,0.052632,Oklahoma,0.052632,North Dakota,0.052632,Florida,0.052632,New York,0.052632,New Jersey,0.052632,Michigan,0.052632,Massachusetts,0.052632,Kentucky,0.052632,Illinois,0.052632,Georgia,0.052632,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New poll shows Biden with 14-point polling lead over nearest Democratic rival,2019-08-20T19:43:01+0000,Break'n News,0,99,0,999,0.018018,California,0.027027,North Carolina,0.027027,Michigan,0.018018,Mississippi,0.009009,Montana,0.009009,Nevada,0.018018,New Jersey,0.036036,New York,0.126126,Ohio,0.009009,Maryland,0.009009,Oregon,0.054054,Pennsylvania,0.072072,Tennessee,0.09009,Texas,0.027027,Virginia,0.009009,Washington,0.018018,West Virginia,0.018018,Massachusetts,0.018018,Louisiana,0.009009,Colorado,0.045045,Alabama,0.018018,Delaware,0.009009,Kansas,0.009009,Missouri,0.009009,Nebraska,0.009009,New Hampshire,0.018018,Oklahoma,0.009009,South Dakota,0.036036,Alaska,0.009009,Kentucky,0.027027,Arizona,0.045045,Arkansas,0.018018,Florida,0.036036,Georgia,0.009009,Hawaii,0.027027,Illinois,0.027027,Indiana,0.018018,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New poll shows Biden with 14-point polling lead over nearest Democratic rival,2019-08-20T14:03:12+0000,Break'n News,0,99,0,999,0.004348,Colorado,0.021739,Oklahoma,0.008696,Montana,0.013043,Nebraska,0.004348,New Hampshire,0.004348,New Jersey,0.008696,New Mexico,0.047826,New York,0.008696,North Carolina,0.056522,Ohio,0.026087,Oregon,0.017391,Mississippi,0.047826,Pennsylvania,0.008696,South Carolina,0.013043,South Dakota,0.030435,Tennessee,0.065217,Texas,0.004348,Utah,0.013043,Virginia,0.021739,Washington,0.008696,West Virginia,0.030435,Missouri,0.008696,Minnesota,0.004348,Hawaii,0.06087,Florida,0.004348,Wyoming,0.034783,Alabama,0.013043,Alaska,0.030435,Arizona,0.021739,Arkansas,0.034783,California,0.004348,Connecticut,0.004348,Delaware,0.021739,Georgia,0.030435,Michigan,0.052174,Illinois,0.043478,Indiana,0.026087,Iowa,0.017391,Kansas,0.026087,Kentucky,0.021739,Louisiana,0.004348,Maine,0.021739,Maryland,0.021739,Massachusetts,0.026087,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PollKing will deliver a new poll to your email daily. Vote Now!,2019-08-20T13:22:01+0000,"Neil Brauner, Owner of Poll King",0,99,1000,4999,0.014851,Alabama,0.062376,Pennsylvania,0.00297,Nevada,0.008911,New Hampshire,0.013861,New Jersey,0.00297,New Mexico,0.048515,New York,0.033663,North Carolina,0.00396,North Dakota,0.071287,Ohio,0.017822,Oklahoma,0.011881,Oregon,0.00297,Rhode Island,0.00396,Montana,0.013861,South Carolina,0.005941,South Dakota,0.031683,Tennessee,0.057426,Texas,0.008911,Utah,0.00495,Vermont,0.025743,Virginia,0.014851,Washington,0.015842,West Virginia,0.023762,Wisconsin,0.005941,Nebraska,0.031683,Missouri,0.00297,Alaska,0.00495,Idaho,0.025743,Arizona,0.017822,Arkansas,0.059406,California,0.015842,Colorado,0.005941,Connecticut,0.00099,Delaware,0.00099,"Washington, District of Columbia",0.065347,Florida,0.029703,Georgia,0.00198,Hawaii,0.028713,Illinois,0.00396,Mississippi,0.038614,Indiana,0.014851,Iowa,0.012871,Kansas,0.025743,Kentucky,0.010891,Louisiana,0.00495,Maine,0.013861,Maryland,0.017822,Massachusetts,0.039604,Michigan,0.013861,Minnesota,0.00198,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sixty-five years after Brown v. Board of Education, school segregation remains a fact of life. Students are still isolated in their own schools because almost no one looks like them, or concentrated in schools in which almost everyone does. In both cases, we are not preparing these students for an increasingly diverse world.  This is confirmed by a recent study of the Civil Rights Project, part of the Center for Education and Civil Rights. It shows that, as a nation, we are moving to undo even the partial progress made toward segregation since the 1950s. The nation’s schools today are more racially segregated than they were in 1988. The 1980s were the peak of desegregation, and the least segregated schools were those in the South.",2019-08-20T13:08:50+0000,Portside,0,99,1000,4999,0.000771,West Virginia,0.000771,Gurabo,0.001542,Peñuelas,0.001542,Patillas,0.000771,Morovis,0.001542,Loíza,0.003084,Mayagüez,0.003084,Manatí,0.000771,Lares,0.000771,Lajas,0.002313,Juncos,0.003084,Hatillo,0.000771,Guánica,0.003855,San Lorenzo,0.000771,Florida,0.001542,Corozal,0.003855,Cidra,0.000771,Coamo,0.003084,Canóvanas,0.001542,Camuy,0.001542,Cabo Rojo,0.004626,Barranquitas,0.025443,Bayamón,0.000771,Arroyo,0.000771,San Germán,0.001542,San Sebastián,0.006939,Wisconsin,0.002313,Fajardo,0.04549,San Juan,0.001542,Sabana Grande,0.009252,Ponce,0.001542,Naguabo,0.001542,Luquillo,0.004626,Las Piedras,0.000771,Isabela,0.006168,Humacao,0.003084,Guayama,0.003084,Guaynabo,0.003855,Dorado,0.003084,Trujillo Alto,0.002313,Cayey,0.013107,Carolina,0.002313,Ceiba,0.002313,Cataño,0.010794,Caguas,0.004626,Arecibo,0.003084,Aguadilla,0.001542,Rincón,0.000771,Vega Alta,0.002313,Vega Baja,0.002313,Toa Baja,0.003084,Adjuntas,0.00771,Washington,0.000771,Aguada,0.006939,Arkansas,0.013107,Illinois,0.000771,Idaho,0.00771,Hawaii,0.033924,Georgia,0.0532,Florida,0.003855,"Washington, District of Columbia",0.006939,Delaware,0.006939,Connecticut,0.002313,Colorado,0.100231,California,0.003855,Arizona,0.002313,Iowa,0.006939,Alabama,0.001542,Aibonito,0.000771,Yabucoa,0.000771,Villalba,0.002313,Salinas,0.003084,Río Grande,0.001542,Quebradillas,0.000771,Juana Díaz,0.000771,Jayuya,0.000771,Ciales,0.000771,Añasco,0.013107,Indiana,0.001542,Kansas,0.031611,Virginia,0.043948,New York,0.004626,Utah,0.094063,Texas,0.006168,Tennessee,0.011565,South Carolina,0.004626,Rhode Island,0.043177,Pennsylvania,0.006168,Oregon,0.003084,Oklahoma,0.038551,Ohio,0.034695,North Carolina,0.001542,New Mexico,0.00771,Kentucky,0.036237,New Jersey,0.001542,New Hampshire,0.005397,Nevada,0.002313,Nebraska,0.011565,Missouri,0.017733,Mississippi,0.006939,Minnesota,0.020817,Michigan,0.013878,Massachusetts,0.026985,Maryland,0.024672,Louisiana,0.002313,Yauco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donald Trump doesn't want you to pay attention to the fact that even Fox News polls show him losing to multiple Democrats.  ☕☕☕

https://www.clearingouttheclutter.com/2019/08/monday-clutter-trump-joe-biden-joe-kennedy-boston-red-sox-philadelphia-eagles-quentin-tarantino-neil-young-crazy-horse-dead-o.html",2019-08-20T00:13:43+0000,Clearing out the Clutter.  The views expressed are those of the author only.,0,99,0,999,0.185185,California,0.111111,Florida,0.059259,Illinois,0.037037,Massachusetts,0.111111,New York,0.133333,Ohio,0.103704,Pennsylvania,0.066667,Tennessee,0.192593,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donald Trump doesn't want you to pay attention to the fact that even Fox News polls show him losing to multiple Democrats.  ☕☕☕

https://www.clearingouttheclutter.com/2019/08/monday-clutter-trump-joe-biden-joe-kennedy-boston-red-sox-philadelphia-eagles-quentin-tarantino-neil-young-crazy-horse-dead-o.html",2019-08-19T20:06:04+0000,Clearing out the Clutter.  The views expressed are those of the author only.,0,99,0,999,0.0625,California,0.133929,Florida,0.116071,Illinois,0.017857,Massachusetts,0.125,New York,0.151786,Ohio,0.1875,Pennsylvania,0.035714,Tennessee,0.169643,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
