ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region
"Grassroots donors are the heart of this campaign, so we’ve decided to cover the walls of Warren HQ in Boston with the names of supporters who make this movement possible. Our new Grassroots Donor Wall will be a constant reminder of what — and who — our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall and help elect the best president that money can’t buy. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/x5z1
Chip in $10: http://ewar.ren/01594
Chip in $25: http://ewar.ren/iiuk
Chip in $50: http://ewar.ren/12bd0",2019-08-21T00:40:27+0000,Warren for President,0,99,1000,4999,0.004561,Alabama,0.026226,New Hampshire,0.04447,Florida,0.039909,Georgia,0.09236,Illinois,0.023945,Iowa,0.050171,Massachusetts,0.052452,Michigan,0.020525,Minnesota,0.015964,Missouri,0.020525,New Jersey,0.122007,California,0.098062,New York,0.017104,North Carolina,0.019384,Ohio,0.025086,Oklahoma,0.047891,Oregon,0.003421,Rhode Island,0.017104,Tennessee,0.021665,Texas,0.004561,Connecticut,0.002281,Vermont,0.003421,Alaska,0.002281,Kentucky,0.013683,Arizona,0.003421,Arkansas,0.005701,Colorado,0.00114,Delaware,0.020525,"Washington, District of Columbia",0.002281,Idaho,0.010262,Indiana,0.002281,Kansas,0.006842,Louisiana,0.003421,New Mexico,0.023945,Maryland,0.013683,Nebraska,0.010262,Nevada,0.022805,Pennsylvania,0.019384,South Carolina,0.00114,Utah,0.012543,Virginia,0.010262,Wisconsin,0.041049,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It's no secret that this campaign is powered by supporters chipping in what they can to own a piece of this movement. So we’ve decided to take it a step further. When anyone walks into our headquarters in Boston, we want to be able to showcase the names of everyone who makes our campaign what it is: a grassroots movement fueled by the people, through and through.
 
We’re going to cover the walls of Warren HQ in Boston with the names of supporters who make this grassroots movement possible. Our new Grassroots Donor Wall will be a constant reminder of what —and who— our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall.",2019-08-21T00:40:27+0000,Warren for President,0,99,5000,9999,0.005478,Alabama,0.009896,South Carolina,0.004418,New Hampshire,0.021205,New Jersey,0.002651,New Mexico,0.127938,New York,0.032868,North Carolina,0.001237,North Dakota,0.034105,Ohio,0.006538,Oklahoma,0.050716,Pennsylvania,0.007068,Rhode Island,0.001414,South Dakota,0.005831,Nebraska,0.019791,Tennessee,0.037286,Texas,0.007599,Utah,0.005831,Vermont,0.024563,Virginia,0.032515,Washington,0.002474,West Virginia,0.017141,Wisconsin,0.000707,Wyoming,0.101608,California,0.002297,Nevada,0.001767,Montana,0.00106,Alaska,0.048242,Illinois,0.01237,Arizona,0.004064,Arkansas,0.023149,Colorado,0.020322,Connecticut,0.002474,Delaware,0.02898,"Washington, District of Columbia",0.036932,Florida,0.023326,Georgia,0.00106,Hawaii,0.002121,Idaho,0.018024,Indiana,0.020498,Missouri,0.006538,Iowa,0.003711,Kansas,0.009719,Kentucky,0.006715,Louisiana,0.007245,Maine,0.024209,Maryland,0.062555,Massachusetts,0.022265,Michigan,0.027743,Minnesota,0.001944,Mississippi,0.019791,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It's no secret that this campaign is powered by supporters chipping in what they can to own a piece of this movement. So we’ve decided to take it a step further. When anyone walks into our headquarters in Boston, we want to be able to showcase the names of everyone who makes our campaign what it is: a grassroots movement fueled by the people, through and through.
 
We’re going to cover the walls of Warren HQ in Boston with the names of supporters who make this grassroots movement possible. Our new Grassroots Donor Wall will be a constant reminder of what —and who— our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall.",2019-08-21T00:32:40+0000,Warren for President,0,99,1000,4999,0.002585,Delaware,0.027574,Oregon,0.008186,Missouri,0.001723,Montana,0.007755,Nevada,0.009048,New Hampshire,0.022404,New Jersey,0.004308,New Mexico,0.123223,New York,0.022404,North Carolina,0.021973,Ohio,0.003016,Oklahoma,0.039207,Pennsylvania,0.015941,Minnesota,0.004308,Rhode Island,0.007755,South Carolina,0.001723,South Dakota,0.011202,Tennessee,0.048255,Texas,0.007755,Utah,0.007755,Vermont,0.022404,Virginia,0.037484,Washington,0.002585,West Virginia,0.001723,Mississippi,0.019388,Michigan,0.006894,Nebraska,0.023266,"Washington, District of Columbia",0.000431,Unknown,0.001723,Alaska,0.001723,Arkansas,0.001293,North Dakota,0.000862,Wyoming,0.005601,Alabama,0.017234,Arizona,0.142611,California,0.018957,Colorado,0.00991,Connecticut,0.031883,Florida,0.125808,Massachusetts,0.013787,Georgia,0.003878,Hawaii,0.00517,Idaho,0.040931,Illinois,0.009048,Indiana,0.009479,Iowa,0.003447,Kansas,0.006463,Kentucky,0.003016,Louisiana,0.006463,Maine,0.018096,Maryland,0.01034,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It's no secret that this campaign is powered by supporters chipping in what they can to own a piece of this movement. So we’ve decided to take it a step further. When anyone walks into our headquarters in Boston, we want to be able to showcase the names of everyone who makes our campaign what it is: a grassroots movement fueled by the people, through and through.
 
We’re going to cover the walls of Warren HQ in Boston with the names of supporters who make this grassroots movement possible. Our new Grassroots Donor Wall will be a constant reminder of what —and who— our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall.",2019-08-21T00:32:02+0000,Warren for President,0,99,0,999,0.003731,Alabama,0.032338,Washington,0.032338,North Carolina,0.028607,Ohio,0.008706,Oklahoma,0.037313,Oregon,0.05597,Pennsylvania,0.008706,South Carolina,0.00995,Utah,0.002488,Vermont,0.021144,Virginia,0.001244,West Virginia,0.006219,New Mexico,0.011194,Wisconsin,0.002488,Wyoming,0.001244,Alaska,0.003731,Arkansas,0.001244,Delaware,0.006219,Rhode Island,0.135572,California,0.049751,Illinois,0.077114,Massachusetts,0.00995,Tennessee,0.085821,New York,0.031095,New Jersey,0.014925,Arizona,0.001244,Kansas,0.013682,Colorado,0.016169,Connecticut,0.011194,"Washington, District of Columbia",0.04602,Florida,0.022388,Georgia,0.003731,Hawaii,0.006219,Idaho,0.011194,Indiana,0.007463,Iowa,0.006219,Kentucky,0.004975,New Hampshire,0.011194,Louisiana,0.004975,Maine,0.014925,Maryland,0.028607,Michigan,0.022388,Minnesota,0.006219,Mississippi,0.014925,Missouri,0.002488,Montana,0.004975,Nebraska,0.007463,Nevada,0.052239,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grassroots donors are the heart of this campaign, so we’ve decided to cover the walls of Warren HQ in Boston with the names of supporters who make this movement possible. Our new Grassroots Donor Wall will be a constant reminder of what — and who — our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall and help elect the best president that money can’t buy. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/awko
Chip in $10: http://ewar.ren/1x79
Chip in $25: http://ewar.ren/73bc6
Chip in $50: http://ewar.ren/s2hj",2019-08-21T00:18:13+0000,Warren for President,0,99,0,999,0.244898,California,0.081633,New York,0.061224,Washington,0.020408,Virginia,0.061224,Pennsylvania,0.020408,Oregon,0.020408,Oklahoma,0.020408,Ohio,0.061224,North Carolina,0.061224,New Jersey,0.020408,Connecticut,0.040816,Michigan,0.081633,Massachusetts,0.020408,Kentucky,0.040816,Iowa,0.061224,Illinois,0.020408,Idaho,0.020408,Florida,0.040816,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chip in $10: It's no secret that this campaign is powered by supporters chipping in what they can to own a piece of this movement. So we’ve decided to take it a step further. When anyone walks into our headquarters in Boston, we want to be able to showcase the names of everyone who makes our campaign what it is: a grassroots movement fueled by the people, through and through.
 
We’re going to cover the walls of Warren HQ in Boston with the names of supporters who make this grassroots movement possible. Our new Grassroots Donor Wall will be a constant reminder of what —and who— our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/9a692
Chip in $10: http://ewar.ren/jra
Chip in $25: http://ewar.ren/a8l
Chip in $50: http://ewar.ren/a7015",2019-08-21T00:18:13+0000,Warren for President,0,99,0,999,0.5,Illinois,0.5,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It's no secret that this campaign is powered by supporters chipping in what they can to own a piece of this movement. So we’ve decided to take it a step further. When anyone walks into our headquarters in Boston, we want to be able to showcase the names of everyone who makes our campaign what it is: a grassroots movement fueled by the people, through and through.
 
We’re going to cover the walls of Warren HQ in Boston with the names of supporters who make this grassroots movement possible. Our new Grassroots Donor Wall will be a constant reminder of what —and who— our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/jbnt
Chip in $10: http://ewar.ren/9oje
Chip in $25: http://ewar.ren/nlmy
Chip in $50: http://ewar.ren/yt0i

http://ewar.ren/jbnt
http://ewar.ren/9oje
http://ewar.ren/nlmy
http://ewar.ren/yt0i",2019-08-21T00:18:06+0000,Warren for President,0,99,0,999,0.012987,Alabama,0.012987,Minnesota,0.038961,Washington,0.025974,Virginia,0.012987,Vermont,0.025974,Texas,0.012987,South Dakota,0.103896,Pennsylvania,0.038961,Ohio,0.051948,North Carolina,0.051948,New York,0.012987,New Jersey,0.012987,New Hampshire,0.012987,Nevada,0.012987,Montana,0.025974,Michigan,0.012987,Arizona,0.064935,Massachusetts,0.012987,Maryland,0.012987,Louisiana,0.012987,Kentucky,0.012987,Indiana,0.038961,Illinois,0.012987,Hawaii,0.012987,Georgia,0.064935,Florida,0.012987,"Washington, District of Columbia",0.038961,Colorado,0.181818,California,0.012987,Arkansas,0.025974,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grassroots donors are the heart of this campaign, so we’ve decided to cover the walls of Warren HQ in Boston with the names of supporters who make this movement possible. Our new Grassroots Donor Wall will be a constant reminder of what — and who — our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall and help elect the best president that money can’t buy. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/61x
Chip in $10: http://ewar.ren/qv7
Chip in $25: http://ewar.ren/4385d
Chip in $50: http://ewar.ren/96ffb",2019-08-21T00:18:06+0000,Warren for President,0,99,0,999,0.00905,Alabama,0.063348,Pennsylvania,0.013575,New Hampshire,0.00905,New Jersey,0.00905,New Mexico,0.081448,New York,0.036199,North Carolina,0.063348,Ohio,0.004525,Oklahoma,0.027149,Oregon,0.004525,Rhode Island,0.00905,Nebraska,0.00905,South Carolina,0.004525,South Dakota,0.00905,Tennessee,0.0181,Texas,0.004525,Utah,0.0181,Vermont,0.00905,Virginia,0.054299,Washington,0.004525,West Virginia,0.004525,Nevada,0.004525,Montana,0.022624,Arizona,0.0181,Indiana,0.104072,California,0.0181,Colorado,0.00905,Connecticut,0.004525,Delaware,0.0181,"Washington, District of Columbia",0.054299,Florida,0.00905,Georgia,0.0181,Hawaii,0.031674,Illinois,0.0181,Iowa,0.022624,Missouri,0.00905,Kansas,0.00905,Kentucky,0.004525,Louisiana,0.00905,Maine,0.004525,Maryland,0.081448,Massachusetts,0.036199,Michigan,0.0181,Minnesota,0.004525,Mississippi,0.004525,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It's no secret that this campaign is powered by supporters chipping in what they can to own a piece of this movement. So we’ve decided to take it a step further. When anyone walks into our headquarters in Boston, we want to be able to showcase the names of everyone who makes our campaign what it is: a grassroots movement fueled by the people, through and through.
 
We’re going to cover the walls of Warren HQ in Boston with the names of supporters who make this grassroots movement possible. Our new Grassroots Donor Wall will be a constant reminder of what —and who— our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/s0r1
Chip in $10: http://ewar.ren/9ucm
Chip in $25: http://ewar.ren/ekg5
Chip in $50: http://ewar.ren/qs6u",2019-08-21T00:18:01+0000,Warren for President,0,99,0,999,0.019231,Arizona,0.038462,Michigan,0.019231,Washington,0.038462,Utah,0.038462,Texas,0.076923,Pennsylvania,0.038462,Oregon,0.076923,Ohio,0.076923,New York,0.019231,New Mexico,0.057692,New Jersey,0.096154,Massachusetts,0.038462,Arkansas,0.038462,Maryland,0.019231,Maine,0.019231,Kansas,0.019231,Iowa,0.019231,Illinois,0.019231,Georgia,0.038462,Florida,0.038462,Connecticut,0.076923,Colorado,0.057692,California,0.019231,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grassroots donors are the heart of this campaign, so we’ve decided to cover the walls of Warren HQ in Boston with the names of supporters who make this movement possible. Our new Grassroots Donor Wall will be a constant reminder of what — and who — our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall and help elect the best president that money can’t buy. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/bote
Chip in $10: http://ewar.ren/5j4f
Chip in $25: http://ewar.ren/smbw
Chip in $50: http://ewar.ren/2cfca",2019-08-21T00:18:01+0000,Warren for President,0,99,0,999,0.105263,Arizona,0.026316,Missouri,0.026316,Tennessee,0.026316,South Carolina,0.052632,Pennsylvania,0.052632,Oregon,0.052632,Ohio,0.052632,North Carolina,0.078947,New York,0.026316,Nevada,0.052632,Minnesota,0.157895,California,0.026316,Michigan,0.026316,Massachusetts,0.026316,Maine,0.026316,Indiana,0.026316,Illinois,0.078947,Georgia,0.026316,Delaware,0.026316,Connecticut,0.026316,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It's no secret that this campaign is powered by supporters chipping in what they can to own a piece of this movement. So we’ve decided to take it a step further. When anyone walks into our headquarters in Boston, we want to be able to showcase the names of everyone who makes our campaign what it is: a grassroots movement fueled by the people, through and through.
 
We’re going to cover the walls of Warren HQ in Boston with the names of supporters who make this grassroots movement possible. Our new Grassroots Donor Wall will be a constant reminder of what —and who— our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/77l
Chip in $10: http://ewar.ren/55m
Chip in $25: http://ewar.ren/bf3b6
Chip in $50: http://ewar.ren/9lr",2019-08-21T00:17:59+0000,Warren for President,0,99,0,999,0.008,Arizona,0.016,Minnesota,0.024,Washington,0.008,Virginia,0.008,Vermont,0.064,Texas,0.008,Rhode Island,0.024,Pennsylvania,0.016,Oregon,0.056,Ohio,0.032,North Carolina,0.072,New York,0.008,New Hampshire,0.008,Nevada,0.016,Nebraska,0.016,Missouri,0.024,Michigan,0.008,Arkansas,0.072,Massachusetts,0.064,Maryland,0.016,Kentucky,0.016,Kansas,0.016,Iowa,0.024,Indiana,0.056,Illinois,0.016,Georgia,0.056,Florida,0.016,"Washington, District of Columbia",0.008,Delaware,0.016,Connecticut,0.048,Colorado,0.136,California,0.024,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grassroots donors are the heart of this campaign, so we’ve decided to cover the walls of Warren HQ in Boston with the names of supporters who make this movement possible. Our new Grassroots Donor Wall will be a constant reminder of what — and who — our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall and help elect the best president that money can’t buy. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/539cf
Chip in $10: http://ewar.ren/ba7c6
Chip in $25: http://ewar.ren/0d563
Chip in $50: http://ewar.ren/24d7c",2019-08-21T00:17:59+0000,Warren for President,0,99,0,999,0.014286,Arkansas,0.014286,Nevada,0.071429,Washington,0.057143,Virginia,0.114286,Texas,0.014286,Tennessee,0.057143,Pennsylvania,0.028571,Oregon,0.014286,Ohio,0.057143,North Carolina,0.071429,New York,0.014286,New Jersey,0.014286,Missouri,0.128571,California,0.014286,Minnesota,0.028571,Massachusetts,0.042857,Maryland,0.014286,Louisiana,0.014286,Kentucky,0.014286,Kansas,0.042857,Illinois,0.014286,Georgia,0.085714,Florida,0.014286,Delaware,0.014286,Colorado,0.028571,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It's no secret that this campaign is powered by supporters chipping in what they can to own a piece of this movement. So we’ve decided to take it a step further. When anyone walks into our headquarters in Boston, we want to be able to showcase the names of everyone who makes our campaign what it is: a grassroots movement fueled by the people, through and through.
 
We’re going to cover the walls of Warren HQ in Boston with the names of supporters who make this grassroots movement possible. Our new Grassroots Donor Wall will be a constant reminder of what —and who— our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/7829d
Chip in $10: http://ewar.ren/r71p
Chip in $25: http://ewar.ren/drxl
Chip in $50: http://ewar.ren/wazd",2019-08-21T00:17:54+0000,Warren for President,0,99,0,999,0.111111,California,0.111111,Delaware,0.111111,Georgia,0.111111,Massachusetts,0.222222,Minnesota,0.111111,New York,0.111111,North Dakota,0.111111,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grassroots donors are the heart of this campaign, so we’ve decided to cover the walls of Warren HQ in Boston with the names of supporters who make this movement possible. Our new Grassroots Donor Wall will be a constant reminder of what — and who — our campaign is fighting for.

Chip in anything today to add your name to our Grassroots Donor Wall and help elect the best president that money can’t buy. 

If you’ve saved your payment information with ActBlue Express, your donation will be automatically processed:

Chip in $3: http://ewar.ren/w3zj
Chip in $10: http://ewar.ren/8178a
Chip in $25: http://ewar.ren/127c1
Chip in $50: http://ewar.ren/2bc7e",2019-08-21T00:17:54+0000,Warren for President,0,99,0,999,0.25,Michigan,0.25,Rhode Island,0.25,Tennessee,0.25,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
