ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.001548,Alaska,0.069659,Massachusetts,0.001548,West Virginia,0.012384,Utah,0.006192,Rhode Island,0.060372,Pennsylvania,0.041796,Oregon,0.006192,Oklahoma,0.03096,Ohio,0.218266,New York,0.00774,New Mexico,0.032508,New Jersey,0.003096,Nebraska,0.004644,Montana,0.01548,Missouri,0.02322,Minnesota,0.01548,Maryland,0.047988,Arizona,0.010836,Maine,0.00774,Louisiana,0.020124,Kentucky,0.00774,Kansas,0.027864,Indiana,0.065015,Illinois,0.004644,Idaho,0.010836,Hawaii,0.051084,Georgia,0.074303,Florida,0.04644,"Washington, District of Columbia",0.001548,Delaware,0.01548,Connecticut,0.0387,Colorado,0.018576,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.009009,Alaska,0.054054,Minnesota,0.009009,Vermont,0.045045,Utah,0.018018,Rhode Island,0.063063,Pennsylvania,0.045045,Oregon,0.036036,Oklahoma,0.045045,Ohio,0.081081,New York,0.027027,New Mexico,0.045045,New Jersey,0.018018,Montana,0.081081,Massachusetts,0.054054,Arizona,0.018018,Maryland,0.018018,Maine,0.009009,Louisiana,0.009009,Kansas,0.027027,Indiana,0.081081,Illinois,0.009009,Idaho,0.036036,Georgia,0.045045,Florida,0.027027,"Washington, District of Columbia",0.027027,Connecticut,0.045045,Colorado,0.018018,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.008475,Arizona,0.016949,Nebraska,0.008475,West Virginia,0.025424,Vermont,0.008475,Utah,0.008475,Rhode Island,0.042373,Pennsylvania,0.059322,Oregon,0.008475,Oklahoma,0.042373,Ohio,0.177966,New York,0.016949,New Mexico,0.042373,New Jersey,0.042373,Missouri,0.033898,Colorado,0.059322,Minnesota,0.084746,Massachusetts,0.033898,Maryland,0.008475,Maine,0.008475,Kentucky,0.016949,Kansas,0.025424,Indiana,0.050847,Illinois,0.025424,Georgia,0.067797,Florida,0.025424,"Washington, District of Columbia",0.008475,Connecticut,0.042373,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.027933,Alabama,0.027933,Arkansas,0.106145,Michigan,0.003724,Mississippi,0.130354,North Carolina,0.091248,Tennessee,0.266294,Texas,0.147114,Virginia,0.199255,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.032353,Arizona,0.023529,Minnesota,0.005882,West Virginia,0.005882,Vermont,0.005882,Utah,0.005882,Rhode Island,0.061765,Pennsylvania,0.035294,Oregon,0.011765,Oklahoma,0.047059,Ohio,0.147059,New York,0.035294,New Jersey,0.005882,Nebraska,0.005882,Montana,0.032353,Missouri,0.079412,Massachusetts,0.05,Colorado,0.044118,Maryland,0.014706,Maine,0.017647,Louisiana,0.020588,Kentucky,0.005882,Kansas,0.017647,Indiana,0.064706,Illinois,0.002941,Idaho,0.011765,Hawaii,0.038235,Georgia,0.079412,Florida,0.041176,"Washington, District of Columbia",0.005882,Delaware,0.023529,Connecticut,0.020588,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.020833,Alabama,0.034722,Arkansas,0.145833,Michigan,0.013889,Mississippi,0.125,North Carolina,0.069444,Tennessee,0.270833,Texas,0.138889,Virginia,0.180556,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.011986,Alabama,0.017123,Arkansas,0.145548,Michigan,0.013699,Mississippi,0.15411,North Carolina,0.066781,Tennessee,0.270548,Texas,0.113014,Virginia,0.207192,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.009804,Alaska,0.058824,Massachusetts,0.009804,West Virginia,0.009804,Utah,0.04902,Pennsylvania,0.039216,Oregon,0.058824,Ohio,0.009804,North Dakota,0.27451,New York,0.019608,New Mexico,0.019608,New Jersey,0.009804,Missouri,0.009804,Minnesota,0.029412,Maryland,0.029412,Arizona,0.019608,Maine,0.009804,Louisiana,0.009804,Kentucky,0.029412,Indiana,0.078431,Illinois,0.009804,Hawaii,0.009804,Georgia,0.058824,Florida,0.039216,"Washington, District of Columbia",0.009804,Delaware,0.029412,Connecticut,0.039216,Colorado,0.019608,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.012552,Alabama,0.029289,Arkansas,0.146444,Michigan,0.016736,Mississippi,0.179916,North Carolina,0.07113,Tennessee,0.200837,Texas,0.129707,Virginia,0.213389,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.021053,Alabama,0.021053,Arkansas,0.119298,Michigan,0.007018,Mississippi,0.147368,North Carolina,0.087719,Tennessee,0.263158,Texas,0.133333,Virginia,0.2,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,1000,4999,0.001646,Alaska,0.006584,Oklahoma,0.004115,Nebraska,0.036214,New Jersey,0.005761,New Mexico,0.2107,New York,0.001646,North Dakota,0.02963,Ohio,0.046914,Oregon,0.022222,Missouri,0.059259,Pennsylvania,0.006584,Rhode Island,0.003292,South Dakota,0.014815,Utah,0.007407,Vermont,0.004115,West Virginia,0.015638,Wisconsin,0.002469,Montana,0.023045,Minnesota,0.028807,Arizona,0.009877,Hawaii,0.038683,Colorado,0.021399,Connecticut,0.002469,Delaware,0.059259,"Washington, District of Columbia",0.071605,Florida,0.031276,Georgia,0.002469,Idaho,0.072428,Massachusetts,0.058436,Illinois,0.023868,Indiana,0.005761,Kansas,0.009877,Kentucky,0.013169,Louisiana,0.0107,Maine,0.035391,Maryland,0.002469,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.020942,Alabama,0.020942,Arkansas,0.149215,Michigan,0.005236,Mississippi,0.128272,North Carolina,0.068063,Tennessee,0.280105,Texas,0.138743,Virginia,0.188482,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.023669,Alabama,0.02071,Arkansas,0.127219,Michigan,0.011834,Mississippi,0.153846,North Carolina,0.08284,Tennessee,0.248521,Texas,0.133136,Virginia,0.198225,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.013986,Alabama,0.027972,Arkansas,0.167832,Michigan,0.006993,Mississippi,0.160839,North Carolina,0.055944,Tennessee,0.265734,Texas,0.13986,Virginia,0.160839,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.016393,Alabama,0.021858,Arkansas,0.10929,Michigan,0.013661,Mississippi,0.150273,North Carolina,0.120219,Tennessee,0.297814,Texas,0.125683,Virginia,0.144809,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,1000,4999,0.030185,Alabama,0.023369,Arkansas,0.106134,Michigan,0.005842,Mississippi,0.149951,North Carolina,0.073028,Tennessee,0.26777,Texas,0.129503,Virginia,0.214216,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.037975,Alabama,0.012658,Arkansas,0.075949,Michigan,0.177215,North Carolina,0.075949,Tennessee,0.21519,Texas,0.189873,Virginia,0.21519,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.005666,Alaska,0.005666,Oklahoma,0.001416,Nebraska,0.038244,New Jersey,0.005666,New Mexico,0.211048,New York,0.001416,North Dakota,0.035411,Ohio,0.070822,Oregon,0.012748,Missouri,0.050992,Pennsylvania,0.008499,Rhode Island,0.009915,Utah,0.011331,Vermont,0.002833,West Virginia,0.015581,Wisconsin,0.007082,Montana,0.043909,Minnesota,0.022663,Arizona,0.007082,Hawaii,0.049575,Colorado,0.026912,Connecticut,0.002833,Delaware,0.018414,"Washington, District of Columbia",0.062323,Florida,0.038244,Georgia,0.002833,Idaho,0.094901,Massachusetts,0.048159,Illinois,0.022663,Indiana,0.007082,Kansas,0.008499,Kentucky,0.004249,Louisiana,0.011331,Maine,0.032578,Maryland,0.001416,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.019824,Alabama,0.017621,Arkansas,0.134361,Michigan,0.008811,Mississippi,0.180617,North Carolina,0.085903,Tennessee,0.259912,Texas,0.121145,Virginia,0.171806,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.021505,Arizona,0.05914,Maryland,0.005376,Vermont,0.016129,Utah,0.010753,Rhode Island,0.05914,Pennsylvania,0.053763,Oregon,0.010753,Ohio,0.177419,New York,0.005376,New Mexico,0.048387,New Jersey,0.043011,Missouri,0.016129,Minnesota,0.05914,Massachusetts,0.016129,Maine,0.026882,Colorado,0.010753,Louisiana,0.016129,Kentucky,0.032258,Kansas,0.026882,Indiana,0.053763,Illinois,0.016129,Idaho,0.010753,Hawaii,0.048387,Georgia,0.096774,Florida,0.016129,"Washington, District of Columbia",0.016129,Delaware,0.016129,Connecticut,0.010753,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.003571,Alaska,0.028571,Missouri,0.003571,Vermont,0.017857,Utah,0.017857,Rhode Island,0.075,Pennsylvania,0.017857,Oregon,0.017857,Oklahoma,0.053571,Ohio,0.003571,North Dakota,0.185714,New York,0.025,New Mexico,0.05,New Jersey,0.007143,Nebraska,0.003571,Montana,0.032143,Minnesota,0.032143,Arizona,0.067857,Massachusetts,0.021429,Maryland,0.014286,Maine,0.014286,Louisiana,0.017857,Kentucky,0.025,Indiana,0.082143,Illinois,0.003571,Idaho,0.014286,Hawaii,0.025,Georgia,0.053571,Florida,0.014286,"Washington, District of Columbia",0.017857,Connecticut,0.035714,Colorado,0.017857,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T15:09:28+0000,Kamala Harris For The People,0,99,1000,4999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
