ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"🇺🇸Trump 2020🇺🇸 , Autographed presidential mug
Let's make Liberals Cry Again!

Available Here : http://thetrumpshopping.com/coffe-mug

These are limited, so we only have 350 available.
If you cant add it to cart, we are sold out.",2019-08-21T00:12:14+0000,Presticlick Media,0,99,0,999,0.021739,Arizona,0.021739,California,0.956522,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🇺🇸Trump 2020🇺🇸 , Autographed presidential mug
Let's make Liberals Cry Again!

Available Here : http://thetrumpshopping.com/coffe-mug

These are limited, so we only have 350 available.
If you cant add it to cart, we are sold out.",2019-08-21T00:12:09+0000,Presticlick Media,0,99,0,999,0.030303,Alabama,0.969697,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🇺🇸Trump 2020🇺🇸 , Autographed presidential mug
Let's make Liberals Cry Again!

Available Here : http://thetrumpshopping.com/coffe-mug

These are limited, so we only have 350 available.
If you cant add it to cart, we are sold out.",2019-08-21T00:12:07+0000,Presticlick Media,0,99,0,999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🇺🇸Trump 2020🇺🇸 , Autographed presidential mug
Let's make Liberals Cry Again!

Available Here : http://thetrumpshopping.com/coffe-mug

These are limited, so we only have 350 available.
If you cant add it to cart, we are sold out.",2019-08-21T00:12:02+0000,Presticlick Media,0,99,0,999,1,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🇺🇸Trump 2020🇺🇸 , Autographed presidential mug
Let's make Liberals Cry Again!

Available Here : http://thetrumpshopping.com/coffe-mug

These are limited, so we only have 350 available.
If you cant add it to cart, we are sold out.",2019-08-21T00:11:58+0000,Presticlick Media,0,99,0,999,1,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🇺🇸Trump 2020🇺🇸 , Autographed presidential mug
Let's make Liberals Cry Again!

Available Here : http://thetrumpshopping.com/coffe-mug

These are limited, so we only have 350 available.
If you cant add it to cart, we are sold out.",2019-08-21T00:11:56+0000,Presticlick Media,0,99,0,999,1,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🇺🇸Trump 2020🇺🇸 , Autographed presidential mug
Let's make Liberals Cry Again!

Available Here : http://thetrumpshopping.com/coffe-mug

These are limited, so we only have 350 available.
If you cant add it to cart, we are sold out.",2019-08-21T00:11:49+0000,Presticlick Media,0,99,0,999,1,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🇺🇸Trump 2020🇺🇸 , Autographed presidential mug
Let's make Liberals Cry Again!

Available Here : http://thetrumpshopping.com/coffe-mug

These are limited, so we only have 350 available.
If you cant add it to cart, we are sold out.",2019-08-21T00:11:42+0000,Presticlick Media,0,99,0,999,1,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🇺🇸Trump 2020🇺🇸 , Autographed presidential mug
Let's make Liberals Cry Again!

Available Here : http://thetrumpshopping.com/coffe-mug

These are limited, so we only have 350 available.
If you cant add it to cart, we are sold out.",2019-08-21T00:11:39+0000,Presticlick Media,0,99,0,999,1,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ONE FINAL BATTLE TO SAVE THE ALAMO CENOTAPH

Lee White, President and Founder of the Alamo Defenders Descendants Association sent us this plea.

“The direct descendants of the Alamo are fighting as our ancestors once did against tyranny. The politicians didn’t deliver safety for the Alamo Cenotaph nor insurance that the Defender story wouldn’t be diminished.

“Folks! This is the last stand . . .
“Will you come to our aid or will it end as it did in 1836? We can prevail in Federal Court but we need funds. Please send what you can as the enemy are upon us. Share this post and donate.

Make out checks or money orders to:
Alamo Defenders Descendants Association 
Mailing address:
Lee White
P.O. Box 856
Freer, Texas 78357
“Together we can win!”

Because we have fought for three years to save the Alamo—and the Cenotaph specifically—from the indignities that George P. Bush’s Reimagine the Alamo plan entails, we have agreed to support the Alamo Defenders Descendants Association’s (ADDA) effort.

To give newcomers a thumbnail sketch of our fight, I will highlight the details.

1) While we don’t object to all elements of the plan, when we learned that Texas General Land Office (GLO) Commissioner Bush planned not to only restore or repair the Alamo complex, but to reimagine it instead, at a cost of $450 million, our campaign began.

2) First, we created a social media and public media campaign to let all Texans understand that the shrine could be respectfully restored for about one-tenth the cost and the plan to do so already existed. Building a social media platform and attracting followers takes time—time we didn’t have. Moreover, most of our appeals to public media fell on deaf ears.

3) In the 2018 Texas Election, George P. Bush again ran for Texas GLO Commissioner. Defeating him would have halted the Reimagine plan, but that did not happen. We asked for your financial support to broadcast our message statewide, but only a few generous followers responded. That effort failed—Bush’s plan moved forward.

4) We tried again whenever several monument protection bills were presented to the 86th Texas Legislature in 2019. Thanks to tremendous response from our followers who wrote, emailed, and called Texas officials when we asked, we got one perfect bill that had passed through the Senate, a House committee, and awaited a spot on the calendar for House floor vote. Political betrayal at the last moment killed the bill.

Alongside us, Lee White and the ADDA campaigned against moving the Cenotaph with good reason. In 2014, the General Land Office commissioned an analysis of the fitness of the Alamo Cenotaph. In that report, it was considered in good condition and should be restored in place rather than moved. George P. Bush took office in 2015 and had other plans. That restoration didn’t happen.

Even though that report warned against irreparable damage if it were moved, Bush’s Reimagine plan calls for the Cenotaph to be moved from its present location—in front of the Long Barracks where the Alamo defenders made their last stand, and where most of them died—to an area to the south that is completely outside the Alamo perimeter. 

In her tireless effort, Lee discovered State Health and Safety Code, Chapter 711 whereby any piece of land can be officially designated as an “unverified cemetery” if it contains human remains or unmarked graves. Such designation invokes mandatory regulations that would prevent moving the Cenotaph. Bush’s people opposed that designation of Alamo Plaza at a recent Texas Historical Commission (THC) meeting, stating that if so designated, it would stop them from implementing the Reimagine the Alamo Master Plan. The THC therefore denied the official designation as Bush requested, instead granting “honorary cemetery” status that lacks all the stringent requirements.
The Plaza qualifies under the terms of the Chapter 711 state law, since numerous verified human remains have been found in archaeological excavations, some of them likely remains of the Alamo defenders. In addition, upwards of 1,500 mission Indians are buried in unmarked graves in the Plaza as documented in the Alamo Mission Spanish Inventories. 

As bloodline descendants of the Alamo defenders, Lee White and the ADDA have legal standing to file this action in both State and Federal District Courts. We do not. They plan to file in Federal Court, and if the case proceeds to trial, they will invoke their right to a trial by JURY. As part of this lawsuit, they will seek a Temporary Injunction (TI) to prevent any action by Bush against the Alamo Cenotaph pending resolution of the case in court on the merits. Once applied for, a TI is considered an emergency by the court and is ruled on almost immediately. If granted, the TI will place a mantle of protection over the Cenotaph throughout the life of the case, including any appeals.

Lee has engaged an excellent law firm at a greatly reduced rate. Nonetheless, going to court costs money. The lawyers have done the background work and made all preparations to file the lawsuit. Lee must have an additional $10,000 IN HAND to file the suit and the application for the protective injunction. This may sound like a lot of money, and it is. 

What is it worth to you to save the Alamo Cenotaph? If all of you claiming to care about the Alamo donate, we could raise this amount virtually overnight. Don’t send ME anything. But please send something to Lee—no matter the amount. For those of you who can afford it, please dig deep and be as generous as possible. We have the facts and the law on our side in this case; the only thing that we lack is funding. 

We can rant and rave on Facebook, but that will accomplish nothing—aside from venting ire. We are way past phone calls, letters, and emails. What we now need from you is action—and that means donate MONEY. The only thing that will affect Bush at this point is a ruling by a Court of Law. 

Friends, if we do not generously support Lee in this effort, it is over. If we DO support her, we have a very good chance of stopping this. That is the choice.

It is now up to you.

-Rick Range

P.S.—PLEASE SHARE THIS MESSAGE. And please send in your donation now. Each day the lawsuit and application for injunction remains unfiled is a day that the Alamo Cenotaph stands at risk—the clock is ticking. PLEASE ACT NOW.",2019-08-20T23:47:25+0000,,0,99,0,999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Limited Edition White House Badge
 
Save 30% off your order with coupon code ""FLASH30""

Shop Now ==> http://tinyw.in/3svt",2019-08-20T23:20:09+0000,policetees,0,99,0,999,0.003824,Oregon,0.003824,Rhode Island,0.005736,Nevada,0.003824,New Hampshire,0.01912,New Jersey,0.003824,New Mexico,0.051625,New York,0.036329,North Carolina,0.038241,Ohio,0.015296,Oklahoma,0.057361,Pennsylvania,0.00956,South Carolina,0.003824,Montana,0.003824,South Dakota,0.028681,Tennessee,0.097514,Texas,0.007648,Utah,0.003824,Vermont,0.017208,Virginia,0.034417,Washington,0.001912,West Virginia,0.021033,Wisconsin,0.013384,Nebraska,0.030593,Missouri,0.015296,Alabama,0.038241,Illinois,0.026769,Arizona,0.013384,Arkansas,0.063098,California,0.022945,Colorado,0.00956,Connecticut,0.007648,Delaware,0.061185,Florida,0.043977,Georgia,0.001912,Idaho,0.032505,Indiana,0.011472,Mississippi,0.011472,Iowa,0.01912,Kansas,0.022945,Kentucky,0.026769,Louisiana,0.005736,Maine,0.005736,Maryland,0.013384,Massachusetts,0.028681,Michigan,0.003824,Minnesota,0.001912,Wyoming,,,,,,,,
"Limited Edition White House Badge
 
Save 30% off your order with coupon code ""FLASH30""

Shop Now ==> http://tinyw.in/3svt",2019-08-20T23:20:09+0000,policetees,0,99,0,999,0.002513,Arkansas,0.070352,New York,0.022613,Louisiana,0.012563,Maryland,0.020101,Massachusetts,0.027638,Michigan,0.015075,Minnesota,0.017588,Missouri,0.002513,Montana,0.002513,Nebraska,0.030151,New Jersey,0.005025,North Dakota,0.015075,Iowa,0.027638,Ohio,0.017588,Oklahoma,0.062814,Pennsylvania,0.007538,South Carolina,0.015075,Tennessee,0.113065,Texas,0.020101,Virginia,0.025126,Washington,0.005025,West Virginia,0.015075,Kansas,0.030151,Indiana,0.005025,Connecticut,0.005025,Oregon,0.005025,Delaware,0.002513,Idaho,0.01005,Kentucky,0.01005,Maine,0.007538,Mississippi,0.012563,Nevada,0.012563,New Hampshire,0.002513,New Mexico,0.017588,North Carolina,0.005025,Rhode Island,0.045226,Illinois,0.002513,South Dakota,0.007538,Utah,0.002513,Wyoming,0.025126,Alabama,0.042714,Arizona,0.070352,California,0.025126,Colorado,0.055276,Florida,0.037688,Georgia,0.007538,Wisconsin,,,,,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-20T22:26:12+0000,Perpetual Market,0,99,0,999,0.00189,Alaska,0.015123,South Carolina,0.005671,New Mexico,0.045369,New York,0.032136,North Carolina,0.007561,North Dakota,0.039698,Ohio,0.024575,Oklahoma,0.024575,Oregon,0.026465,Pennsylvania,0.007561,Rhode Island,0.003781,South Dakota,0.005671,New Hampshire,0.009452,Tennessee,0.119093,Texas,0.013233,Utah,0.028355,Virginia,0.020794,Washington,0.007561,West Virginia,0.018904,Wisconsin,0.005671,Wyoming,0.013233,Louisiana,0.011342,New Jersey,0.015123,Nevada,0.00189,Arkansas,0.026465,Illinois,0.011342,Alabama,0.026465,Arizona,0.086957,California,0.028355,Colorado,0.011342,Connecticut,0.081285,Florida,0.030246,Georgia,0.00189,Hawaii,0.011342,Idaho,0.032136,Indiana,0.005671,Nebraska,0.013233,Iowa,0.011342,Kansas,0.011342,Kentucky,0.018904,Maryland,0.007561,Massachusetts,0.030246,Michigan,0.015123,Minnesota,0.011342,Mississippi,0.018904,Missouri,0.003781,Maine,,,,,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-20T22:13:34+0000,Perpetual Market,0,99,0,999,0.006861,Alaska,0.003431,North Dakota,0.008576,Mississippi,0.025729,Missouri,0.006861,Nebraska,0.008576,Nevada,0.008576,New Hampshire,0.010292,New Jersey,0.006861,New Mexico,0.041166,New York,0.036021,North Carolina,0.046312,Ohio,0.022298,Michigan,0.022298,Oklahoma,0.015437,Oregon,0.025729,Pennsylvania,0.012007,South Carolina,0.02916,Tennessee,0.075472,Texas,0.008576,Utah,0.001715,Vermont,0.024014,Virginia,0.044597,Washington,0.013722,Minnesota,0.010292,Massachusetts,0.008576,Montana,0.001715,Delaware,0.001715,Hawaii,0.005146,South Dakota,0.003431,West Virginia,0.003431,Wyoming,0.012007,Alabama,0.020583,Arizona,0.017153,Arkansas,0.085763,California,0.024014,Colorado,0.008576,Connecticut,0.003431,"Washington, District of Columbia",0.006861,Maryland,0.085763,Florida,0.034305,Georgia,0.008576,Idaho,0.037736,Illinois,0.025729,Indiana,0.008576,Iowa,0.010292,Kansas,0.018868,Kentucky,0.024014,Louisiana,0.006861,Maine,0.022298,Wisconsin,,
"Walmart is the largest retailer of guns in the world. Those guns end up in the hands of mass shooters and white supremacists like the El Paso shooter.

Sign the petition to demand Walmart stop selling guns and stop donating to NRA-backed lawmakers: https://walmartmustact.org/coc?utm_source=sb_stage2_murderinsurance_ads_fb",2019-08-20T22:10:31+0000,Color Of Change,100,499,10000,49999,0.007023,Alabama,0.044779,Pennsylvania,0.007551,Nevada,0.003816,New Hampshire,0.026957,New Jersey,0.006658,New Mexico,0.113592,New York,0.02992,North Carolina,0.000771,North Dakota,0.038284,Ohio,0.006374,Oklahoma,0.023668,Oregon,0.004019,Rhode Island,0.002964,Montana,0.00812,South Carolina,0.001096,South Dakota,0.014047,Tennessee,0.044251,Texas,0.003735,Utah,0.003085,Vermont,0.027079,Virginia,0.028297,Washington,0.003776,West Virginia,0.016401,Wisconsin,0.003776,Nebraska,0.017213,Missouri,0.001989,Alaska,0.002801,Idaho,0.018513,Arizona,0.004466,Arkansas,0.142985,California,0.017701,Colorado,0.01226,Connecticut,0.003532,Delaware,0.019852,"Washington, District of Columbia",0.047418,Florida,0.026551,Georgia,0.005075,Hawaii,0.041978,Illinois,0.003004,Mississippi,0.015062,Indiana,0.009622,Iowa,0.00682,Kansas,0.010921,Kentucky,0.009094,Louisiana,0.004385,Maine,0.02513,Maryland,0.029068,Massachusetts,0.035442,Michigan,0.018025,Minnesota,0.001056,Wyoming
Trump's policies are raising health care costs. Call the White House.,2019-08-20T22:00:45+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The White House shared this article with all of America, written by one of the only newspapers investigating and reporting real news rather than pushing false narratives and manufactured scandals

Get real news + 2 free gifts:

►https://ept.ms/2Ykq5Rv",2019-08-20T21:53:19+0000,MarketFuel Subscription Services,0,99,1000,4999,0.002924,Delaware,0.032749,Pennsylvania,0.007602,New Hampshire,0.014035,New Jersey,0.009942,New Mexico,0.02924,New York,0.02924,North Carolina,0.004094,North Dakota,0.057895,Ohio,0.016959,Oklahoma,0.02807,Oregon,0.001754,Rhode Island,0.008187,Nebraska,0.018713,South Carolina,0.005263,South Dakota,0.024561,Tennessee,0.073684,Texas,0.007602,Utah,0.004678,Vermont,0.017544,Virginia,0.032749,Washington,0.005263,West Virginia,0.02924,Wisconsin,0.011696,Nevada,0.005263,Montana,0.015789,Alabama,0.027485,Illinois,0.008187,Alaska,0.034503,Arizona,0.018129,Arkansas,0.056725,California,0.019883,Colorado,0.006433,Connecticut,0.052047,Florida,0.027485,Georgia,0.004094,Hawaii,0.01345,Idaho,0.040351,Indiana,0.033333,Missouri,0.023392,Iowa,0.014035,Kansas,0.016959,Kentucky,0.009942,Louisiana,0.007602,Maine,0.009942,Maryland,0.012865,Massachusetts,0.039766,Michigan,0.016374,Minnesota,0.007602,Mississippi,0.004678,Wyoming,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-20T21:50:33+0000,Perpetual Market,0,99,0,999,0.026178,Alabama,0.017452,Oregon,0.006981,Nevada,0.006981,New Hampshire,0.027923,New Jersey,0.010471,New Mexico,0.020942,New York,0.041885,North Carolina,0.00349,North Dakota,0.048866,Ohio,0.013962,Oklahoma,0.048866,Pennsylvania,0.00349,Montana,0.001745,Rhode Island,0.017452,South Carolina,0.001745,South Dakota,0.022688,Tennessee,0.097731,Texas,0.017452,Utah,0.031414,Virginia,0.013962,Washington,0.013962,West Virginia,0.026178,Wisconsin,0.005236,Nebraska,0.015707,Missouri,0.001745,Alaska,0.015707,Idaho,0.024433,Arizona,0.013962,Arkansas,0.055846,California,0.019197,Colorado,0.001745,Connecticut,0.001745,Delaware,0.071553,Florida,0.013962,Georgia,0.001745,Hawaii,0.038394,Illinois,0.00349,Mississippi,0.031414,Indiana,0.012216,Iowa,0.019197,Kansas,0.022688,Kentucky,0.010471,Louisiana,0.001745,Maine,0.017452,Maryland,0.017452,Massachusetts,0.038394,Michigan,0.019197,Minnesota,0.00349,Wyoming,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-20T21:42:07+0000,Perpetual Market,0,99,0,999,0.009091,Alabama,0.045455,Pennsylvania,0.036364,New Jersey,0.036364,New York,0.018182,North Carolina,0.009091,Ohio,0.009091,Oklahoma,0.027273,Oregon,0.018182,South Carolina,0.036364,Nevada,0.018182,Tennessee,0.081818,Texas,0.018182,Utah,0.018182,Virginia,0.045455,Washington,0.009091,West Virginia,0.009091,New Hampshire,0.027273,Missouri,0.018182,Alaska,0.027273,Idaho,0.036364,Arizona,0.009091,Arkansas,0.090909,California,0.027273,Colorado,0.063636,Florida,0.045455,Georgia,0.027273,Indiana,0.009091,Mississippi,0.036364,Iowa,0.027273,Kentucky,0.009091,Maine,0.027273,Maryland,0.036364,Michigan,0.027273,Minnesota,0.009091,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-20T21:36:19+0000,Perpetual Market,0,99,0,999,0.066667,Arkansas,0.133333,California,0.066667,Connecticut,0.2,Georgia,0.066667,Michigan,0.066667,Minnesota,0.066667,Missouri,0.066667,Tennessee,0.266667,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-20T21:31:20+0000,Priorities USA,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-20T21:24:30+0000,Priorities USA,0,99,5000,9999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-20T21:24:30+0000,Priorities USA,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-20T21:17:02+0000,MoveOn.org Civic Action,0,99,0,999,0.00625,Connecticut,0.0625,New York,0.03125,Georgia,0.00625,Hawaii,0.0125,Maryland,0.05,Michigan,0.0375,Missouri,0.025,Nevada,0.0625,North Carolina,0.025,Arkansas,0.05625,Ohio,0.00625,Oklahoma,0.075,Pennsylvania,0.03125,South Carolina,0.025,Tennessee,0.025,Virginia,0.075,California,0.01875,Arizona,0.00625,"Washington, District of Columbia",0.00625,Minnesota,0.05625,Florida,0.0375,Illinois,0.0125,Indiana,0.00625,Kansas,0.00625,Kentucky,0.0125,Louisiana,0.01875,Mississippi,0.03125,Alabama,0.00625,Montana,0.01875,New Jersey,0.00625,Oregon,0.1125,Texas,0.00625,Utah,0.00625,West Virginia,0.01875,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-20T21:17:02+0000,MoveOn.org Civic Action,0,99,0,999,0.003565,Utah,0.003565,Oregon,0.005348,Nevada,0.001783,New Hampshire,0.033868,New Jersey,0.016043,New Mexico,0.065954,New York,0.040998,North Carolina,0.035651,Ohio,0.01426,Oklahoma,0.046346,Pennsylvania,0.023173,Missouri,0.001783,Rhode Island,0.016043,South Carolina,0.02139,Tennessee,0.096257,Texas,0.003565,Vermont,0.02139,Virginia,0.00713,Washington,0.016043,Wisconsin,0.008913,Nebraska,0.010695,Mississippi,0.001783,West Virginia,0.001783,Hawaii,0.019608,Alabama,0.024955,Arizona,0.017825,Arkansas,0.101604,California,0.008913,Colorado,0.005348,Connecticut,0.078431,Florida,0.024955,Georgia,0.053476,Illinois,0.016043,Minnesota,0.019608,Indiana,0.00713,Iowa,0.017825,Kansas,0.02139,Kentucky,0.012478,Louisiana,0.001783,Maine,0.023173,Maryland,0.012478,Massachusetts,0.033868,Michigan,0.001783,Wyoming,,,,,,,,,,,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-20T21:17:02+0000,MoveOn.org Civic Action,0,99,1000,4999,0.000477,Hawaii,0.034318,Pennsylvania,0.00572,Nebraska,0.010486,Nevada,0.002383,New Hampshire,0.017159,New Jersey,0.01001,New Mexico,0.065777,New York,0.042421,North Carolina,0.064347,Ohio,0.014299,Oklahoma,0.012869,Oregon,0.002383,Rhode Island,0.010486,Mississippi,0.011916,South Carolina,0.001907,South Dakota,0.031459,Tennessee,0.0796,Texas,0.00572,Utah,0.000477,Vermont,0.026692,Virginia,0.009533,Washington,0.00715,West Virginia,0.018589,Wisconsin,0.020496,Missouri,0.010963,Minnesota,0.001907,Maine,0.00286,"Washington, District of Columbia",0.000953,Montana,0.000477,North Dakota,0.018112,Alabama,0.002383,Alaska,0.025262,Arizona,0.012393,Arkansas,0.08103,California,0.014776,Colorado,0.00858,Connecticut,0.002383,Delaware,0.064347,Florida,0.039561,Michigan,0.043375,Georgia,0.001907,Idaho,0.053384,Illinois,0.020972,Indiana,0.006196,Iowa,0.011916,Kansas,0.028122,Kentucky,0.010963,Louisiana,0.018112,Maryland,0.011916,Massachusetts,0.000477,Wyoming
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-20T21:17:02+0000,MoveOn.org Civic Action,0,99,0,999,0.02381,Alabama,0.02381,Oregon,0.047619,Michigan,0.047619,Louisiana,0.071429,Indiana,0.02381,Florida,0.071429,California,0.071429,Texas,0.047619,Tennessee,0.02381,Pennsylvania,0.071429,Ohio,0.02381,Arizona,0.047619,North Carolina,0.166667,New York,0.02381,Missouri,0.047619,Massachusetts,0.02381,Maryland,0.02381,Illinois,0.02381,Connecticut,0.047619,Colorado,0.047619,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
